id,file,text
562095543,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Stayed here in a transit room ( 7 hour block ) after checking out of another hotel in Legian to wait for our late evening flight . Everything you need , free shuttle , cheap food , clean room , AC , pool . Friendly helpful staff . Can ’ t ask for much more for around $ 40 Australian ."
560139302,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"I like the view of the hotel , the environment , the people , the service , the location is very comfortable and the meals . One of the important element that I have to recognize that your hotel is very safe and I have never worry to leave my stuff inside the hotel when I want to go out ."
558458964,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,Clean room with free toiletries . Took the bali massage and it was heavenly . Didn ’ t realize there was a gym too until I saw it by accident . A bit noisy room since 6 am families started to play loudly in the inner yard which woke me up and I was tired for the rest of the day .
558069480,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Its proximity to airport was our primary condition in choosing Harris Hotel as a transit hotel prior to our trip back home . Staff was pleasant , reliable and helpful . My only complaint is room cleanliness . But we only stayed for less than 7 hours so we didn ' t mind it very much ."
556223207,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Over all is good , but please maintenance your internet because so slowly and bad signal . . I cant connect to WIFI . Its too make me dizzy , because my job need a fast internet . Hopely getting better for the next ."
551040345,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"We arrived late and stayed at Harris before departing the following day . Staff are amazing , the 24 hour food service was convenient and surprisingly tasty food . Had connecting rooms and recommend the stay for anyone needing to be close to airport . Outside along road are conveniant stores and warungs ."
545830201,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Lovely hotel . Rooms are small . The location right next to the airport allow you to walk to the airport itself ! Hence , if you wanna save up the taxi fare and want to avoid the jam , then this is a perfect spot !"
545199999,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"I decided to stay at Harris after my flight bookings kept cancelling because of the recent volcano warnings . Being at Harris helped relief me from my stress . It is well equip and it is within the shopping vicinity which made it very convenient . If we were to return to Bali again , we would definitely reconsider staying at Harris Hotel again ."
544562665,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,Overall is good . Food is good . Breakfast is good and worthy . Service is good . Airport pickup is very excellent . Shower is good . The downsides are the rooms have cigarettes smell and internet too slow .
537997062,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,Located right near the airport with free airport shuttle . Pick up was good . As regards the rooms they desperately need a new coat of paint as it ’ s looking old . The mattress was comfortable and breakfast was good .
533934485,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Great location for business trip . . near airport , plenty of restos and bistros around . . room is standard , good slerping ecperience , staff are courteous , 24 - hour free airport shuttle . . . breskfast is ok though more on Indonesian cuisine . ."
523099877,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"I had a night flight and need cheap , close to airport hotel just so my kids able to take a nap for a while . The price offered is better compared to took paid late checkout in 5 stars hotel . Pros : They have free airport transfer , every 15 minutes . Cons : Wifi is not stable ."
522732419,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Clean and comfortable , friendly staff , comfortable bed . Very convenient for airport , free shuttle bus takes about 5mins , can walk in 10 , but have to cross and walk along crazy roads . Good value for money , would visit again if I needed a stopover . Food slightly pricey but delicious and well cooked . I had the chicken satay with 2 dips ."
519720375,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Spent a night to get to airport very early morning . Found the hotel to have good modern facilities , clean , comfortable bed , tea and coffee and includes transport to the airport anytime of day . Within walking distance of Tuban beach and restaurants ."
515040628,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,we book one night by booking and come one night earlier . . . aimwas to know if there vwere some place available that cause troubles to the reception . . . they were not capable to bill us the 2 night More they oblige me to pay the 2 nights at the begenning of the stay as I usely pay at the checkout . . .
514920914,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"We used this hotel for our first night on Bali - it was OK from that perspective . Clean , a bit basic , breakfast was OK ( pancakes and omelettes made to order ) . Price / quality ratio was ok . By the way , we walked over to the Envy restaurant for dinner at the beach - see review ."
513565967,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Room dirty , pavements dark in room and in the bathrooms . Only one slip and only one toothbrusher when we was two . This is not for a hotel with 4 stars . The pavimenta must be cleaning ."
509522801,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,We stayed at the hotel for one night due to an early morning flight . The location was perfect for this . The room wasn ' t clean and filled with bugs . Breakfast was not included in the price . Gym had short opening hours .
509182054,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"We had 5 hours to spend between flights . Harris hotel in Denpasar has the possibility to rent a room for 7 hours . Room has everything for a pleasant stay . Coffee and tea facilities , good shower , free Wifi , tv , toiletries . Good shuttle service to and from airport . And that for a very reasonably price !"
508695811,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,Smokers in adjoining room we can smell cigarettes smoke in our room . We are Not Happy with the noise from either the adjoining room or from the corridor . Rotten egg odour from the shower drain and shower head poorly installed .
508686416,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,The room was filthy . Stains in the tiles that could be cleaned . Shower recess was dirty . Towels were old and grey and smelly . . . . felt dirtier after shower then before it . . . .
507672978,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Pretty good value for money , well located close to the airport for an over night stay between flights . The pool and facilities seemed nice enough , but I wasn ' t staying long enough to get a chance to try them out . Breakfast was ok , not the best I have had , but there was something for everybody ."
503434491,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Hotel was really good , as were the staff . Location was excellent and suited us as we wanted to be close to the airport . Pick up and drop off to the airport was great . Liked the pool and the room , breakfast was OK ."
503071078,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,Next time i Hope it would be better . Next time it s try to pick me up to the ariport . . . is a lovely hotel but i don t understand if i ask you to pick me ar the ariport and you didn t no because i don t write the number of flight . . . i put the hour . . .
503063042,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Reliable airport pick up and best location for short transit . The room was a bit tired with very strong smoke smell . Tried the room service ( fried rice ) which was ok , but it took a while to prepare ."
502093795,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"We booked 2 rooms as transit rooms before our late flight . . Rooms were cosy except one room had a very musty smell to it . For the price great . Better than sitting at the airport for hours we couldn ' t even hear the planes , within a taxi ride to kuta to kill time . . We will book again ."
501780004,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,Please request the front part of the hotel because the view at the back part of the hotel view is the motor bike parking and you can hear the bike sound in the morning .
491918370,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"This is a 3 star style hotel very close to the airport . They offer transfers in the room cost and do this efficiently . The rooms are basic and clean , and relatively quiet . Which is all you need for a transit or overnight visit ."
486141203,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Close to airport and convenient ! ! It was a lovely view from our room and very comfortable - most hotels near the airport are sketchy but not this one . , only problem we had was setting up the airport transfer for pickup . There was some miscommunication and had to catch a cab which we overpaid for how close it was . ."
485492343,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"good location for stopovers , money changers , phone shop . and local supermarket close . hotel and room good enough although i think the maintenance is starting to slip , the bathroom was a bit mouldy and no hot water . we only stayed one night so not big concerne for us ."
485159596,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,The room was disgusting . Stains on the sheets . Smelly bathroom . Dirty bathroom surfaces . The airport shuttle service was nice . But that was the only redeeming quality . Was way overpriced for what it ' s worth .
482634620,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Stayed for one night for our connecting flight . Location is perfect , near Airport . Quick check in and out is a bonus . Staff are friendly . The Hotel provides a free airport shuttle too . The only thing that need to be improved are bed and pillows , they are too hard . But overall . . . . it is a good choice of hotel for one night stay ."
480759715,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"Good choice if you have early flight arrival / departure . However , we requested non - smoking room and there had clearly been smokers in the room . Also paid several month in advance , but on check - out were charged slightly more as the rates had gone up — which seemed like a weird policy . Otherwise , we were generally satisfied ."
480488890,HARRIS_Hotel_Kuta_Tuban-Tuban_Kuta_Kuta_District_Bali.json,"On arriving check in was fast , however , there were several hairs and stains on the bedding including blood on a pillow case - clearly had not been changed . Good location wise , close to the airport but would never stay again or recommend ."
471773700,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Our second stay exactly one year later and it was like coming home . Clean , relaxed and peaceful . The staff are all so lovely and always willing to help with anything - taxis , umbrellas , information . I especially appreciated all their help when I was stressing out about getting to the airport on Nyepi Eve . See you next year !"
467715675,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Staying at Kubu Campaka was ideal for our needs . A lovely 15 min walk to the beach , out of the Main Street but not far from great restaurants like Kilo . Staff couldn ' t be more helpful and eager to help . Rooms as spotless clean , pool very well kept . Food is simple , so not the best selling point . But everything else was excellent ."
311162426,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"We stayed here for 3 days but wish it was more ! The hotel is spotless , the staff are friendly and the rooms are fully equipped plus spacious . Can not believe how cheap it was to stay here . Wifi is also great . Only criticism would be the guests who were very noisy at night time which was a bit disruptive in terms of trying to sleep ."
263932573,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"We booked this hotel from home based on the good reviews and it more than met our expectations . This is the best value hotel I ' ve found in Indonesia so far . The rooms are large , well appointed and spotless . The staff were young , friendly and gemerally amazing ( especially Tia : ) ) ."
724275896,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Good value for money ! Located at the center of seminyak and very close to lots of restaurants , bars , shops , etc . . . but at the same time in a very calm and quiet area . Friendly staff , comfortable room , nice pool and good WiFi . The only inconvenient is the breakfast , it should be bigger but for the rest I loved my stay here !"
575235641,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"The hotel provides all amenities that a guest can ask for . Helpful staff , comfortable rooms and great service . Our room was pool facing and the balcony provided perfect space to chill in evenings . Going above and beyond , the front office staff even arranged for cabs and bike rentals ."
562864064,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"What you see is what you get : But they also have very nice staff , clean rooms and a beautiful garden with pool . The beach is 1 , 0 kilometer walk and the hotel is located near Bintang market . We will be back with our baby for sure !"
430290525,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,We came upon this place by mistake and moved in for a week . 20 rooms over two floors overlooking a pool and large garden . Mediocre breakfast and very little going on at other times . The rooms very basic with all Formica plastic surfaces . They could of made more of an effort in the interior decoration .
429574647,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"I stayed in this hotel just one night but i liked it . It was quiet and relaxing , modern room , good quality breakfast . After the check out they take care of your laggages and they have permitted me to relax in the garden and it is possible to use the beautiful swimming pool waiting for your driver to go to airport ."
294576946,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"We visited Kubu Cempaka for three nights in July . Within walking distance of bars , shops and the beach . The hotel room was spacious , clean and nicely decorated . The staff are extremely welcoming and always willing to help . A wide range of breakfast choices , all of which were very tasty ."
285450365,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,Amazing place . Great discovery . Incredibly affordable . Attentative staff . Super clean . Relaxing quiet central spot ! ! Could not recommend more . This is my first review as I was so keen to do one for this place ! New facilities too !
259893254,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Our first stay in Bali and couldn ' t of been happier . Great price , room was awesome , modern and tidy with the best pressured shower ever !"
723761320,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"At one of the busiest tourist location , Kubu Cempaka brings serenity at its best . Great location yet not too noisy of cars or motorcycle during day . And romantic night with sound of cricket sometimes . Breakfast with option but taste delicious . Friendly staff and spacious room and super clean . Surely my fav hotel in seminyak and definitely will comeback !"
658053545,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,We stayed 5 nights and our room was not cleaned . Make up service was so bad . Reception always forgets everything . For breakfast all soft drinks should be complimentary because guests may want to drink orange juice at breakfast . air conditioners not enough in the room .
653371936,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,Good place to stay . Only thing is that you need to be aware the western breakfasts arent as big as you ' re probably used to . Go for the nasi dishes . Local food and shopping is good and theres a mini mart down the road .
646267419,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Tucked away in a serene and quiet place minutes away from the hustle of the main road of Seminyak , this is a great hotel . Stayed there for 4 days and loved it . Peaceful and great hotel staff . Breakfast portion was very small though which was disappointing but everything else was great ! Please improve your breakfast portions as very tiny !"
542329900,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,We stayed here for our 1 year wedding anniversary the staff were very friendly and helpful . The food in the restaurant was good . The service was wonderful . The only down point is when you walk down the street there is a couple of dogs that will bark and semi jump on you but over time they will get used to seeing you .
529063873,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Nice small hotel ( 20 rooms ) with excellent service for a reasonable price . It was my third visit to this hotel . I like the location : the area is quite but in 5 minutes walk you are in the busy part ( for restaurants , shops etc ) ."
502800464,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"My family and I stayed 3 nights here . Quiet location in busy Seminyak . It ' s not recommended to walk back to hotel when it ' s dark because of dogs in the alley . Other than that , this is a beautiful hotel with everything we need . Rooms are clean and spacious . Staff are warm and welcoming ! Will return !"
493439830,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Booked this hotel already in Holland . Nice room , good pool and extreem friendly service . Breakfast was good . The road to the hotel might seem a little funny , but once there you wil find yourselves in a nice green environment . Slight shortage of poolbeds . Distance to the beach is about 15 minutes walk ."
486753733,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"This is my third stay at KubuCempaka Seminyak , and I had a pleasant stay . The location is quite hidden , in a good way , because it ' s kinda peaceful and quiet staying there . The staffs there are really friendly and very helpful . The room is spacious , it is also clean and tidy . Overall , I had a really great stay there ."
486356226,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,We stayed 9 nights and we ' re looked after wonderfully . On arrival I realised I had made a booking error and the manager happily cancelled my booking with no fee and helped me book the right rooms . Pool is great and the staff were great with the kids . We would happily stay again anytime .
485643268,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"The staff was extra friendly and helpful , arranging for a box lunch as we had to leave at 5 AM . Also they helped with returning the pocket wifi we rented , as we could leave it with them and there were no issues . The rooms are simple , clean and comfortable ."
460690383,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Stayed for 1 week whilst in Bali , fantastic value , staff friendly and helpful , good sized rooms , cleaned every day , plenty of choice for breakfast . Pool and grounds verry attractive and kept clean . About 5 min walk to road with plenty of shops bars and restaurants . Walk to beach was about 15 mins ."
455599453,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"I stayed in this hotel twice and will go back for sure ! Nice staff very clean room and pool , in a quiet area but close to town . Breakfast good but could be served a bit faster ! Bed very comfortable and minibar prices ok as well . Staff very helpful all the time ."
451378482,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,Lovely little place on a quiet street off one of the main roads . only about 20 or so rooms here so it doesn ' t have that crowded hotel feeling which is great if you ' ve been traveling for a while and over the hustle . Breakfast is good and the staff are very attentive and friendly .
446183363,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Friendly staff and they provided everything we needed . The bnb is clean and well kept , WELL WORTH THE PRICE . Breakfast portions are a little small depending what you get , so a heads up for the hungry ones in the morning . But otherwise we had a great experience !"
444770346,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"My husband and I had a very good time here . The staff is very diligent and at your service all the time . Services are good . The Kitchen closes at 11pm so that ' s one thing to keep in mind if you wish to stay here . Rest all was good . Cleanliness specifically is very good , both indoors and outdoors ."
441816808,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"This was our fourth visit to this small hotel tucked away in noisy down town Seminyak , once again the staff where very attentive and made us feel very welcome and rather special . The pool area and gardens are great and a welcome relief from the noise and traffic outside . Yes I would come back again If my age and credit card lets me ."
440763299,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,Don ' t expect luxury but excellent value for money . About $ 30 for a room inclusive of breakfast . Nice location very close to the main shopping street but on a quiet road . Go to Taman Bumbu down the street for lunch or dinner .
435039103,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"The hotel is nice . The pool and everything . Location is good about 15 mins to walk to the beach . Only one thing that I don ' t like is breakfast , too small portion . You have to choose between juice or fruit . I think it should serve together ."
426085363,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,We stayed for 1 week at the hotel . It was awesome staying here ! It was quiet and peacefull and we had a nice and modern room ! On walking distance to Seminyak centre and the beach . Affordable prices for food and drinks . Waiters are a little bit slow and don ' t work organized ( sometimes it looked like they didn ' t know what to do ) .
418711596,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,A great little hotel to stay location wise as it ' s at the center of seminyak . Can easily access seminyak with walking distance . Room is spacious but average . Staff are welcoming and friendly . Must got help from reception to help uber driver found the way inside as its located in a small street .
385175516,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,Stayed here for 3 nights . The room is nice and clean and the hotel has a nice small pool to relax by . Breakfast is ok and you get to choose from several options . I always went for the Balinese which was good . Although the hotel is located a bit from the beach its no problem to walk there . Nice cheap warungs nearby .
367570898,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Great location , super attentive staff with a typical balinese smile : ) lovely garden ! Breakfast was a little on the small side , but you don ' t really need more in this heat . A great experience . . . the only no was the room a little on the small side . . ."
363222048,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"This place is about 250m of Legian st I is quiet , clean and new . The rooms are all to a good standard and for the price against the area it is great value for money . If I was to visit the area again I would re visit . I personally didn ' t like Seminyak or Kuta . This is not Bali ."
351973982,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Fantastic small hotel , close to all that Seminyak has to offer . An oasis of peace and quiet once your on site . Highly recommend to anyone wanting a quiet sanctuary from the busy streets . Breakfast is great with plenty of choices . Staff happy to help at any time . Rooms have aircon , TV and bar fridge ."
348785637,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"I had a ground floor room close to the pool , reception and dining area . The room was very clean and the staff took great care daily to ensure a quality high standard result . The food was tasty and varied with choices of local Indonesian and European dishes and I can say was never disappointed . with reasonable prices for both alcohol and food ."
338081124,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"I had a very nice stay at the kudu cempaka . I arrived to the hotel when I had the bali belly and the staff and all of the other guests helped me with medicine and food . They all were so nice ! ! Very nice rooms , very nice pool , very nice staff ! Thank you Kubu Cempaka !"
330501469,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"stayed 3 nights here and enjoyed it . the location was away from the busy intersection so it was a nice , quiet setting but still walking distance from the shopping / dining areas . the room i had was on the ground floor and led to the pool . the room accomodations were also good . the staff was always friendly and helpful . excellent way to have started my vacation !"
271449512,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,I stayed here with my husband on two seperate occasions during our recent trip to Bali . The rooms are simple but clean and spacious . The pool is gorgeous . The lawned area is lovely and we enjoyed the entertainment they provide on Friday and Saturday nights . The staff were really good and also friendly and helpful . The food was also good . Incredible value for money .
265962613,Kubu_Cempaka_Seminyak-Seminyak_Kuta_District_Bali.json,"Booked this hotel for two nights , it is in a great location , close walk to many shops . It is a smaller hotel which makes it feel less crowded and more comfortable . The room is quite big as well as the bathroom . The staff are very friendly and nice . The only cons are that the WiFi barely works and the bed is a bit firm ."
871854277,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Amazing service , staff are very friendly and helpful . We reserved a room at the Garden Room across the street and after speaking to the manager Raj , he was able to rearrange for a room at the Beach Room side with a view of the ocean for us . Thank you to Putu and Raj for helping us with our room , we really enjoyed our stay !"
870205424,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"We stayed for 2 nights in this lovely resort . The staff was extremely helpful and accomodating . Our room was facing to the ocean , very clean and comfortable . The garden area was very well maintained , they also have sauna and plunge pool at their spa . Infinity pool was breathtaking . A simply getaway in a paradise island !"
872143052,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"This was our 2nd time staying here . Excellent resort with great facilities and wonderful staff ! I loved the infinity pool and my wife really enjoyed the spa . They also have special services for guests with flights departing late at night , such as use of the spa showers and changing rooms , even after checking out . Special thanks to Putu and all the staff for making our stay memorable !"
874244458,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Resort located very strategic location , close by the shop and bar . Resort it self provide bicycle for free so we can reach some places around Seminyak . Spa very great , they provide sauna . Breakfast really variety . Will coming back soon ."
868249013,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Had a very relaxing 4 nights stay at Seminyak Beach resort . Every single service staff was friendly and helpful . Ricco and Putu were really nice going the extra mile to make sure we were ok . Infinity pool right beside the beach was awesome ! room deco was a little dated but it was clean , with new air conditioning that was quiet and the hot water pressure was excellent ."
873015957,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,We had wonderful stay in this resort . Excellent service from the staff . We used to stay in many hotels but the staff here made us feel safe and warm . Thank you for having us and we are hoping to stay here again next year !
868734339,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"I have come to The Seminyak Resort and Spa with family to celebrate a small occasion . Mr Raj , who is a property manager has made extra efforts to make this occasion really special for our family . Humble thanks to him and team for each and every effort . We are delighted and would definitely come back to stay with you ."
735967421,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"beautiful stay for our 25th wedding anniversary . staff were exceptional and nothing was too much trouble . pools , bars and restaurants were excellent . we stayed in the garden wing across the road and our room was lovely although smelt a bit mouldy the first couple of days . early December is a quiet time for them so we had many facilities to ourselves . priceless ."
868551998,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"We stayed at the beach room on the ground floor for two nights , the room is super clean and the view is just amazing access to garden resort . location of this hotel is perfect . The staff are super friendly make our stayed comfortable and it feels like home , so sad we only stayed for 2 nights ."
872652442,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"The service was exceptional ! Room was clean and spacious . Breakfast was very delicious with a great view . However , they can change the decor of the lobby since it appears to look unupdated and old . Overall , it was a pleasure to stay in this resort ."
868114980,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Beautiful resort I could not fault . This 5 star resort deserves its rating The staff are the best , the rooms the cleanest , the bed the most comfortable , soft large pillows . Fruit basket on arrival . Clean pool area . No noisy beach clubs ."
868229009,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"We stayed at the seminyak beach resort and spa for 6 nights . The rooms are lovely the view from the pool is stunning , but the best part of the hotel is the hotel staff . We had the pleasure of meeting Akram in customer services and he was amazing ! He went above and beyond ! A true gentleman and an absolute asset to the hotel !"
875588929,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Our first time in Bali and Seminyak Beach Resort and Spa had left us an impression . I ' m impressed by their service , their beautiful smiles and always laughing at my joke . People from Seminyak Beach Resort and Spa , You are Seminyak . Continue the great job ."
873386911,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"A lovely hotel next to the beach . Beautifully clean , an excellent spa and staff who are , without exception , friendly , smiling , helpful and charming . My room had a balcony overlooking the sea . Spacious , comfortable bed and huge bath . A delight . The food is excellent , if a little pricey . The grounds are beautifully maintained . All in all a super experience ."
867320816,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,Perfect location of resort with walking distance from many restaurants and night club and market . The rooms are specious and nicely furnished and we ' ll maintained . The staff is also very polite and co - operative . However the breakfast menu was not upto the mark .
867917745,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"My partner and I are staying in the Oceanview villa . Our stay has been fantastic as we have enjoyed the hospitable service of the staff in this hotel , coupled with exemplary views of our villa . I have really been able to switch off from work and enjoy my holiday with my partner . I would absolutely recommend this gem to everyone ."
873049922,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,perfect hotel facilities all you can find here and also close by to everywhere in seminyak . I was staying at the garden room from across the road . The room was really nice and clean .
874709601,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,Resort and staff really great . Room are big and clean . Just suggestion the variations of the breakfast must be more than now . Might be had daily special menu of the breakfast . Pool are great to enjoy the sunset .
745007398,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Service from check in to check out is really good . Stayed in the villa facing the beach . Villa is big enough to have a party with outdoor dinning area . Pool is big . Good spacious room with twin sinks in the toilet and separate bathtub and shower . Comes with breakfast , at either restaurants . Had breakfast with beach view which is the best choice !"
874090449,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Heaven on earth with lovely staff . Room with ocean view and pool was a dream . Breakfast was very good . Good food but indonesian dishes are a little bit missing ! Fitness very goot ! Outdoor pool is great ! Unfortunately , the beach is not a dream , because a lot of plastic !"
852127941,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,My husband and I stayed at the resort for 3 nights . We found the customer service fantastic and the room and surroundings relaxing and well - kempt . The ocean view from our room was great as well ! If only the rates were slightly more affordable .
869674305,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"It ' s a nice hotel with lovely ambience . The Staff are friendly and very helpful . The hotel also located in a good location , very near to restaurant and shops . They have private access to the beach too ."
871218460,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Was staying for 2 nights at this resort for bussiness trip . Everythings was perfect . Quite place in the middle of seminyak , staff are so friendly and polite , the view just beautiful . Will come back again sometimes with my family ."
872785343,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"Staff are very welcome , resort very clean , infinity pool was Amazing . Very recommended resort in Seminyak . Location are close to anything . Only traffic quite us so tiring ."
755635217,The_Seminyak_Beach_Resort_Spa-Seminyak_Kuta_District_Bali.json,"We stayed at the resort for 8 days for our honeymoon . It couldn ’ t have been better . These were the nicest and most friendly people / staff we have ever experienced . The grounds are beautiful , rooms clean , and they go out of their way to make sure you ’ re happy . Bottom line , highly recommend this resort ."
