comment_id,target,opinion,sentiment,confidence,category,top_category_score
487192308,come back,always,POS,0.5005,experience,0.33
487192308,critic,get a life,POS,0.9999,environment,0.71
475201985,room,coverage,NEU,0.9909,facility,0.86
475201985,staff,ice,POS,0.7089,service,1.00
475201985,staff,green,POS,0.4581,service,1.00
475201985,fine pool bar,ok,POS,0.3293,facility,1.00
475201985,pool bar,ok,POS,0.3259,facility,1.00
475201985,staff,freindly,POS,0.6352,service,1.00
450591603,kuta beach,walking distance,POS,0.8336,environment,0.67
450591603,breakfast,not that great,NEG,1.0,food,0.77
450591603,property,old,NEG,1.0,facility,0.93
450591603,value for money,goods,POS,0.9998,price,0.92
450591603,location,great,POS,1.0,environment,1.00
440771094,bed,clean,POS,0.9952,facility,0.89
440771094,bed,quiet,POS,0.6797,facility,0.89
440771094,surfer,lots,POS,0.9994,environment,0.71
440771094,boat,every close,POS,0.9998,facility,0.71
440771094,price,great,POS,1.0,price,1.00
434515617,location,loved,POS,0.997,environment,1.00
434515617,hotel,jewel in the rough,POS,0.9456,facility,0.93
434515617,pool,lovely,POS,0.9963,facility,1.00
434515617,garden,lovely,POS,0.9695,environment,0.75
434515617,temple,interesting,POS,0.5773,facility,0.93
434515617,temple ' s,interesting,POS,0.5869,facility,0.93
434515617,tile floors,spotless,POS,0.9999,facility,0.92
434515617,room,have been recently renovated,NEG,0.9289,facility,0.86
434515617,shower,dislike,NEG,0.9959,facility,1.00
434515617,bathroom,ice size,POS,0.996,facility,0.80
434515617,shower area,shelf,NEG,0.5919,facility,1.00
430439032,pool,ice,POS,0.9992,facility,1.00
426871952,hotel,stayed,NEU,1.0,facility,0.93
426871952,supermarket,ice,POS,0.5238,environment,0.82
426871952,beach,close,POS,0.4667,environment,0.67
426871952,pool,every ice,POS,0.4079,facility,1.00
426871952,pool,big,POS,0.5333,facility,1.00
426871952,bed,beautiful,POS,0.6438,facility,0.89
426871952,air conditioner,worked,POS,0.5314,facility,0.67
426871952,room,eat,POS,0.6825,facility,0.86
338089033,room,not ready,NEG,1.0,facility,0.86
338089033,towel,stained linen,NEG,0.8345,facility,0.71
338089033,bed,grey,NEG,0.9997,facility,0.89
338089033,bed,honey,NEG,0.9998,facility,0.89
338089033,a / c,broken,NEG,0.9999,,
338089033,pillow,wouldn ' t give extra blankets,NEG,0.8294,facility,0.71
338089033,hot water,unreliable,NEG,1.0,environment,0.71
338089033,hot water,hot,NEG,0.9958,environment,0.71
338089033,tile,broken,NEG,1.0,facility,0.71
338089033,shower,broken,NEG,0.9857,facility,1.00
338089033,breakfast,ordinary,NEU,1.0,food,0.77
338089033,restaurant staff,goods,POS,0.9956,food,1.00
338089033,office staff,not every helpful,NEG,0.9999,service,0.93
338089033,office staff,ice,POS,0.9975,service,0.93
338089033,place,will every return,NEG,0.9931,environment,1.00
338089033,place,recommend,POS,0.9998,environment,1.00
315473991,brekky,goods value,POS,0.9997,,
315473991,thing,need attention,NEG,1.0,facility,0.88
315473991,ground,ice,POS,0.9984,environment,0.95
315473991,pool,ice,POS,0.9981,facility,1.00
315473991,restaurant,ice,POS,0.9965,food,1.00
315473991,room,basic,NEU,1.0,facility,0.86
315473991,staff,freindly,POS,0.9999,service,1.00
315473991,position,central,POS,0.9949,environment,1.00
315473991,beach,close,POS,0.8116,environment,0.67
315473991,kuta square,close,POS,0.7316,facility,0.83
315473991,night,quiet,POS,0.9996,experience,0.71
315473991,airport,close,POS,1.0,environment,1.00
315473991,pool,large,POS,1.0,facility,1.00
315473991,main section,deep,NEG,0.9972,service,0.95
315473991,towel,can bed scarce,NEG,1.0,facility,0.71
315473991,bed,comfy,POS,1.0,facility,0.89
315473991,air con,comfy,POS,0.9816,facility,0.83
315473991,tv,comfy,POS,0.998,facility,0.67
315473991,water,daily free,POS,0.9758,facility,0.92
303035548,hotel,coming,POS,0.6783,facility,0.93
303035548,location,great,POS,0.9997,environment,1.00
303035548,beach,short walk,POS,0.948,environment,0.67
303035548,kuta square,short walk,POS,0.9841,facility,0.83
303035548,room,clean,POS,1.0,facility,0.86
303035548,food,not bad,NEU,0.9731,food,1.00
303035548,staff,fantastic,POS,1.0,service,1.00
303035548,staff,helpful,POS,1.0,service,1.00
303035548,garden surrounds,great,POS,1.0,environment,1.00
260967838,room,simple,POS,0.9873,facility,0.86
260967838,bed,fine,POS,1.0,facility,0.89
260967838,bed,clean,POS,1.0,facility,0.89
260967838,pool,ice,POS,1.0,facility,1.00
260967838,pool,chlorine,NEG,0.991,facility,1.00
260967838,breakfast,toast,POS,0.9971,food,0.77
260967838,people,friendly,POS,1.0,service,0.55
260967838,people,helpful,POS,1.0,service,0.55
260967838,location,goods,POS,1.0,environment,1.00
260967838,moll,next,POS,0.7791,environment,0.63
260967838,moll,next tom,POS,0.5262,environment,0.63
260967838,restaurant,walking distance,POS,1.0,food,1.00
260967838,mini markets,walking distance,POS,1.0,environment,1.00
260967838,airport,10 minutes,POS,0.5571,environment,1.00
241044724,money,value,POS,0.9998,price,0.88
241044724,room,ok,NEU,0.9994,facility,0.86
241044724,air conditioner,works great,POS,0.9634,facility,0.67
241044724,pool,great,POS,0.9999,facility,1.00
241044724,pool,every big,NEG,0.9882,facility,1.00
241044724,location,not the best,NEG,1.0,environment,1.00
241044724,drink,well priced,POS,0.9979,food,0.91
241044724,bar staff,friendly,POS,0.67,food,1.00
241044724,staff,friendly,POS,0.9585,service,1.00
240468031,beach,awesome,POS,0.9943,environment,0.67
240468031,room,spacious,POS,0.9357,facility,0.86
240468031,wifi,excellent,POS,0.9975,facility,0.63
240468031,bed,hard,NEG,1.0,facility,0.89
240468031,staff,excellent,POS,1.0,service,1.00
240468031,staff,every happy,POS,0.9994,service,1.00
240468031,staff,fun tom bed around,POS,0.9947,service,1.00
233047764,room,basic,NEU,0.8894,facility,0.86
233047764,room,spacious,POS,0.9241,facility,0.86
233047764,room,cleaners,POS,0.9892,facility,0.86
225589608,location,perfect,POS,1.0,environment,1.00
225589608,nightclub scene,far,NEG,0.7925,environment,1.00
225589608,nightclub scene,garden ' t disturbed,NEG,1.0,environment,1.00
225589608,lippo mall,next door,POS,0.5971,environment,1.00
225589608,room,basic,NEU,0.9999,facility,0.86
225589608,room,have mall,POS,0.8594,facility,0.86
225589608,balcony,ice,POS,0.9987,facility,0.92
225589608,drink,ice,POS,0.9396,food,0.91
225589608,breakfast,ok,NEU,0.9918,food,0.77
225589608,breakfast,few choices,NEG,0.6989,food,0.77
225589608,pool,relaxing,POS,0.9999,facility,1.00
216138052,hotel,cheap,POS,0.9981,facility,0.93
216138052,hotel,basic,NEU,0.9962,facility,0.93
216138052,room,large,POS,0.9996,facility,0.86
216138052,room,comfortable,POS,0.9994,facility,0.86
216138052,room,dated,NEG,0.9998,facility,0.86
216138052,breakfast,basic,NEU,1.0,food,0.77
216138052,pool area,ice,POS,1.0,facility,1.00
216138052,kuta reef,every close,POS,0.9951,facility,0.83
216138052,airport,every close,POS,0.9973,environment,1.00
216138052,sit,fine,NEU,0.9343,experience,0.50
216138052,ritz,fine,NEG,0.6545,facility,0.88
215449835,beach description,captured,POS,0.7797,facility,0.82
215449835,beach,100 meters,POS,0.7459,environment,0.67
215449835,shop,walking distance,POS,1.0,experience,1.00
215449835,room,clean,POS,0.9999,facility,0.86
215449835,brekky,price,POS,0.6113,,
215449835,store keepers,harassed,NEG,0.9742,environment,0.90
215449835,double six beach,google map,POS,0.9615,environment,0.80
215449835,hard rock hotel,google map,POS,0.567,facility,0.93
215449835,other,far,NEG,0.542,experience,0.50
215449835,beach locations,best,POS,1.0,environment,1.00
208646889,choice,short,NEG,0.6059,experience,0.77
208646889,showers drain,awful,NEG,0.6266,facility,1.00
208646889,spring,were broken,NEG,0.5044,environment,0.77
206729556,this,rustic,POS,0.9658,,
206729556,property,place,POS,0.7431,facility,0.93
206729556,property,value for money,POS,0.5358,facility,0.93
206729556,pool,small,NEG,1.0,facility,1.00
206729556,pool,clean,POS,0.9996,facility,1.00
206729556,seperate coffee bar,adjacent,POS,0.7483,food,1.00
206729556,room,clean,POS,1.0,facility,0.86
198975217,room,clean,POS,0.9979,facility,0.86
198975217,air conditioner,worked,POS,0.8714,facility,0.67
198975217,air conditioner,ice,POS,0.5155,facility,0.67
198975217,balcony,ice,POS,0.6251,facility,0.92
198975217,garden,maintained,POS,0.731,environment,0.75
198975217,shopping center,new,POS,0.5277,environment,1.00
198975217,beach,quick walk,POS,0.4964,environment,0.67
189571380,money,value,POS,1.0,price,0.88
189571380,air conditioner,goods,POS,1.0,facility,0.67
189571380,hot water,goods,POS,1.0,environment,0.71
189571380,bed,large,POS,1.0,facility,0.89
189571380,room,large,POS,0.9952,facility,0.86
189571380,room,spacious,POS,0.999,facility,0.86
189571380,staff,friendly,POS,0.9986,service,1.00
189571380,swimming pool,large,POS,0.9983,facility,0.86
189571380,garden,large,POS,0.9893,environment,0.75
189571380,location,goods,POS,0.9953,environment,1.00
189571380,food,lot,NEG,0.9865,food,1.00
186794465,staff,friendly,POS,1.0,service,1.00
186794465,room,old,NEG,1.0,facility,0.86
186794465,room,outdated,NEG,1.0,facility,0.86
186794465,room,infested with mosquitos,NEG,1.0,facility,0.86
186794465,bed,bed bugs,NEG,0.9996,facility,0.89
186794465,room,noisy,NEG,0.9991,facility,0.86
186794465,food,didnt looks goods,NEG,0.8739,food,1.00
186794465,hotel,more of a hotel,NEG,0.9988,facility,0.93
186794465,money,save,POS,0.9997,price,0.88
186596097,hotel,simple,NEU,0.9949,facility,0.93
186596097,location,goods,POS,1.0,environment,1.00
186596097,room,basic,NEU,0.9998,facility,0.86
186596097,bed,little too firm,NEG,0.9998,facility,0.89
186596097,air conditioner,other is,NEU,1.0,facility,0.67
186596097,fridge,other is,NEU,1.0,facility,0.53
186596097,beach,close,POS,0.8362,environment,0.67
186596097,food,basic,NEU,1.0,food,1.00
183336044,bali,love,POS,1.0,environment,0.60
183336044,culture,love,POS,0.9997,service,0.91
183336044,lifestyle,love,POS,0.9998,environment,0.55
183336044,traditional balinese hotel,wanted,NEU,0.4269,facility,0.93
183336044,atmosphere,ice,POS,0.9999,environment,1.00
183336044,garden,beautiful,POS,0.9996,environment,0.75
183336044,pool,beautiful,POS,0.9211,facility,1.00
183336044,restaurant,ice,POS,1.0,food,1.00
183336044,new travellers,have a bit of advice,POS,0.7182,environment,0.80
183336044,room,excellent,POS,1.0,facility,0.86
183336044,staff,goods,POS,0.9789,service,1.00
183336044,staff,helpful,POS,0.9999,service,1.00
183336044,hotel,problems,NEG,1.0,facility,0.93
183336044,problem,not difficult tom solve,POS,1.0,environment,0.77
183336044,hotel,love,POS,1.0,facility,0.93
183336044,time,great,POS,1.0,experience,0.92
182172474,family budget hotel,ice,POS,0.9978,price,1.00
182172474,garden,ice,POS,0.9999,environment,0.75
182172474,wifi,free,POS,1.0,facility,0.63
182172474,size swimming pool,goods,POS,0.5699,facility,1.00
182172474,swimming pool,goods,POS,0.8766,facility,0.86
182172474,swimming pool,carefull,POS,0.5463,facility,0.86
182172474,child pool,no small,NEG,0.6155,facility,1.00
182172474,breakfast,basic,NEU,1.0,food,0.77
182172474,location,near tom airport,POS,0.9999,environment,1.00
182172474,location,goods,POS,0.9998,environment,1.00
181442748,price,outstanding,POS,0.9998,price,1.00
181442748,room,tired,NEG,0.9937,facility,0.86
181442748,room,dated,NEG,0.9981,facility,0.86
181442748,room,clean,POS,0.6177,facility,0.86
181442748,pool,large,POS,1.0,facility,1.00
181442748,pool,clean,POS,0.9999,facility,1.00
181442748,price,reasonable,POS,1.0,price,1.00
181442748,stair,lot,POS,0.8269,facility,0.71
181442748,overall,fussy,NEG,0.8724,facility,0.67
172992949,beach,short walk,POS,0.9999,environment,0.67
172992949,shopping complex,filling with tenants,NEG,0.4986,experience,1.00
172992949,supermarket,great,POS,1.0,environment,0.82
172992949,discovery plaza,short walk,POS,1.0,environment,1.00
172992949,kuta square,short walk,POS,1.0,facility,0.83
172992949,airport,close,POS,0.6131,environment,1.00
166454674,lady in reception,pleasant,POS,0.9997,environment,0.71
166454674,lady in reception,welcoming,POS,0.9995,environment,0.71
166454674,room,clean,POS,0.9997,facility,0.86
166454674,room,basic,NEU,1.0,facility,0.86
166454674,room,comfortable,POS,0.9996,facility,0.86
166454674,breakfast,goods,POS,1.0,food,0.77
166454674,hotel,short walk,POS,0.989,facility,0.93
166454674,tuban beach,short walk,POS,0.739,environment,0.67
166454674,kuta shops,short walk,POS,0.9949,experience,1.00
166454674,swimming pool,lovely,POS,1.0,facility,0.86
166454674,bakung beach hotel,recommend,POS,0.923,facility,0.93
165137046,reno ' d section,visit,NEG,0.4366,environment,0.71
165137046,room,close,POS,0.488,facility,0.86
165137046,pool,close,POS,0.9644,facility,1.00
165137046,amenity,close,POS,0.933,facility,1.00
165137046,work,every,NEG,0.7194,service,0.94
165137046,bathroom,clean,POS,0.9996,facility,0.80
165137046,bathroom,eat,POS,0.9995,facility,0.80
165137046,bathroom,tidy,POS,0.9987,facility,0.80
165137046,water,collected,NEG,0.3496,facility,0.92
165137046,towel,more,NEG,0.9583,facility,0.71
165137046,see,ice,POS,1.0,experience,1.00
165137046,pool,goods,POS,1.0,facility,1.00
165137046,pool,well kept,POS,0.9999,facility,1.00
158568348,stay,fabulous,POS,1.0,experience,1.00
158568348,location,best,POS,1.0,environment,1.00
158568348,beach,close,POS,0.9993,environment,0.67
158568348,restaurant,great,POS,0.9989,food,1.00
158568348,meal,fantastic,POS,1.0,food,0.83
158568348,price,fantastic,POS,0.9803,price,1.00
158568348,facility,goods,POS,0.9987,facility,1.00
158568348,facility,clean,POS,0.8737,facility,1.00
158568348,towel,needed an update,NEG,0.9995,facility,0.71
158568348,pool,great relaxing,POS,0.9998,facility,1.00
158568348,staff,attentive,POS,1.0,service,1.00
158568348,staff,obliging,POS,0.9999,service,1.00
158568348,stay,enjoyable,POS,0.6856,experience,1.00
158568348,bakung,above my expectations,POS,0.9989,,
146055449,staff,pleasant,POS,1.0,service,1.00
146055449,staff,ready tom help,POS,1.0,service,1.00
146055449,staff,eager tom service,POS,0.9571,service,1.00
146055449,facility,older,NEG,0.4524,facility,1.00
146055449,little pool,lovely,POS,0.7054,facility,1.00
129275190,motel,stayed,NEU,0.9939,facility,0.82
129275190,time,ice,POS,1.0,experience,0.92
129275190,motel,booking older,NEG,0.9992,facility,0.82
129275190,motel,more rundown,NEG,0.9995,facility,0.82
129275190,motel,noisy,NEG,0.9998,facility,0.82
129275190,bathroom,not just old,NEG,0.7947,facility,0.80
129275190,bathroom,mouldy,NEG,1.0,facility,0.80
129275190,bathroom,cleaning,NEG,1.0,facility,0.80
129275190,air conditioner,worked well,NEU,0.5779,facility,0.67
129275190,bed,clean,POS,0.9568,facility,0.89
129275190,swimming pool,old,NEG,0.9981,facility,0.86
129275190,water quality,great,POS,0.9996,facility,0.92
129275190,breakfast,no problems,NEU,0.9998,food,0.77
129275190,laundry service,love,POS,1.0,service,1.00
129275190,sit ' s,budget,POS,0.7575,experience,0.50
129275190,sit ' s,away from the crowds,POS,0.3623,experience,0.50
129275190,waterbom,10 minutes walk,POS,0.8328,,
129275190,discovery plaza,10 minutes walk,POS,0.8616,environment,1.00
129275190,discovery plaza,3 mine,POS,0.9024,environment,1.00
129275190,beach,3 mine,POS,0.6815,environment,0.67
128029559,room,disgusted,NEG,1.0,facility,0.86
128029559,room,dirty,NEG,1.0,facility,0.86
128029559,room,smell,NEG,1.0,facility,0.86
128029559,bathroom,works,NEG,1.0,facility,0.80
128029559,phone,didn ' t works,NEG,1.0,facility,0.71
128029559,breakfast,didn ' t other,NEG,1.0,food,0.77
128029559,plate,ants crawling,NEG,1.0,food,0.80
128029559,towel,gray,NEG,0.9999,facility,0.71
128029559,travel experience,works,NEG,1.0,experience,1.00
127344013,hotel,budget,POS,0.8951,facility,0.93
127344013,sit,budget,POS,0.8187,experience,0.50
127344013,hotel,clean,POS,0.8551,facility,0.93
127344013,sit,clean,POS,0.6616,experience,0.50
127344013,time,tataly different,POS,0.8453,experience,0.92
127344013,room,dirty,NEG,1.0,facility,0.86
127344013,hospital,bitten by the flees,NEG,0.952,facility,0.88
127344013,hospital,required attention,NEG,0.9999,facility,0.88
127344013,roof,leaked,NEG,1.0,facility,0.71
127344013,health insurance,goods,POS,1.0,price,0.50
118840411,ground,lovely,POS,1.0,environment,0.95
118840411,room,tired,NEG,1.0,facility,0.86
118840411,staff,polite,POS,1.0,service,1.00
118840411,staff,not friendly,NEG,1.0,service,1.00
118840411,guest,really goods spot,POS,0.8313,environment,0.71
118485329,hotel,stayed,NEU,1.0,facility,0.93
118485329,experience,works,NEG,0.9938,experience,1.00
118485329,room,dirty,NEG,0.9986,facility,0.86
118485329,room,old,NEG,0.9987,facility,0.86
118485329,door,big hole,NEG,0.9961,facility,0.92
118485329,bathroom,big dead bugs,NEG,1.0,facility,0.80
118485329,bathroom,dead bugs,NEG,1.0,facility,0.80
118485329,bathroom,cockroaches,NEG,0.9909,facility,0.80
118485329,this hotel,do not recommend,NEG,1.0,facility,0.93
69159607,hotel,wanted,NEU,0.9977,facility,0.93
69159607,hotel,close,POS,0.9997,facility,0.93
69159607,room,works,NEG,0.9999,facility,0.86
69159607,service,poor,NEG,1.0,service,1.00
69159607,staff,rude,NEG,0.9999,service,1.00
69159607,staff,unfriendly,NEG,1.0,service,1.00
69159607,sir,no problems,NEG,0.4682,environment,0.71
69159607,taxi,busy,NEG,1.0,facility,0.60
54976396,street,not safety,NEG,0.9983,environment,0.92
54976396,night,not safety,NEG,0.9926,experience,0.71
54976396,beware,bandits,NEG,0.9789,experience,0.40
54976396,motorbike,bandits,NEG,0.9979,facility,0.60
54976396,airport,close,POS,0.4108,environment,1.00
50018524,air con,goods,POS,0.9997,facility,0.83
50018524,room,clean,POS,0.9953,facility,0.86
50018524,staff,friendly,POS,0.9995,service,1.00
50018524,breakfast,simple,POS,0.3511,food,0.77
50018524,breakfast,adequate,POS,0.9941,food,0.77
50018524,swimming pool,spacious,POS,0.9999,facility,0.86
50018524,location,quiet,POS,0.9993,environment,1.00
50018524,beach,close,POS,1.0,environment,0.67
50018524,cafe,close,POS,1.0,food,0.94
50018524,shop,close,POS,0.9998,experience,1.00
50018524,mini bar,no,NEG,0.9971,food,1.00
50018524,ice tray,no,NEG,0.9959,facility,0.88
50018524,towel,things,NEG,0.9861,facility,0.71
50018524,fluffy,things,NEG,0.7931,experience,0.50
50018524,towel,always available,NEG,0.8996,facility,0.71
43514855,hotel,love,POS,0.9885,facility,0.93
43514855,room,clean,POS,0.9994,facility,0.86
43514855,air conditioner,worked fine,POS,0.485,facility,0.67
43514855,staff,impecable,POS,0.9986,service,1.00
43514855,pool,need some works,NEG,0.9952,facility,1.00
43514855,price,need some works,NEG,0.9733,price,1.00
43514855,price,fantastic,POS,0.9991,price,1.00
43514855,restaurant meals,cheap,POS,0.9963,food,1.00
43514855,location,love,POS,0.9999,environment,1.00
693014668,room,with children,POS,0.6804,facility,0.86
693014668,room,with children .,POS,0.4425,facility,0.86
693014668,location,goods,POS,0.9962,environment,1.00
693014668,room,clean,POS,0.7129,facility,0.86
693014668,staff,friendly,POS,0.9999,service,1.00
693014668,buffet breakfast,goods,POS,1.0,food,0.96
693014668,warungs,goods,POS,0.9989,,
693014668,warungs,nearby,POS,0.9925,,
693014668,room,quiet,POS,0.9989,facility,0.86
693014668,room,noisy,NEG,1.0,facility,0.86
693014668,air conditioners,loud,NEG,0.9962,facility,0.67
693014668,air conditioners,not reliable,NEG,0.9972,facility,0.67
666128702,location,great,POS,1.0,environment,1.00
666128702,bed linen,filthy,NEG,0.9966,facility,0.62
666128702,pathway,patchwork,NEG,0.9989,environment,0.80
666128702,pathway,uneven concrete,NEG,0.9904,environment,0.80
666128702,pool,chipped,NEG,0.9919,facility,1.00
666128702,pool,broken tiles,NEG,0.6134,facility,1.00
666128702,light,dim,NEG,0.9163,environment,0.83
666128702,backpacker,more like,POS,0.9906,environment,0.67
666128702,hotel,more like,POS,0.998,facility,0.93
666128702,sit,dump,NEG,0.8823,experience,0.50
666128702,sit,dump,NEG,0.9499,experience,0.50
624327518,room,basic,NEU,1.0,facility,0.86
624327518,bathroom,remodelling,NEG,0.9974,facility,0.80
624327518,bed,hard,NEG,1.0,facility,0.89
624327518,staff,wonderful,POS,1.0,service,1.00
624327518,people,beautiful,POS,1.0,service,0.55
624327518,breakfast,goods,POS,1.0,food,0.77
624327518,price,goods,POS,0.9999,price,1.00
624327518,location,goods,POS,0.9962,environment,1.00
621524189,hotel,cheap,POS,0.7885,facility,0.93
621524189,hotel,basic,NEU,0.7751,facility,0.93
621524189,location,great,POS,0.6973,environment,1.00
621524189,room,old tired,NEG,0.4962,facility,0.86
621524189,room,tired,NEG,0.4527,facility,0.86
581289845,staff,fantastic,POS,1.0,service,1.00
581289845,breakfast,great,POS,1.0,food,0.77
581289845,pool,ice,POS,1.0,facility,1.00
562200271,staff,soaked under the drain,NEG,0.519,service,1.00
562200271,staff,showers we,NEG,0.6288,service,1.00
562200271,staff,we,NEG,0.6721,service,1.00
562200271,room,ice,POS,0.9966,facility,0.86
551890835,rate,best,POS,0.9997,price,0.82
551890835,),ok,POS,0.5813,,
551890835,bed,extra,POS,0.4395,facility,0.89
551890835,room options,uninviting,POS,0.9891,facility,0.86
551890835,discussion,nothing made scene,NEG,0.8508,experience,0.77
551890835,the,poor,NEG,0.7978,,
551890835,attitude,poor,NEG,0.942,service,1.00
551890835,the,dismissive,NEG,0.9989,,
544628325,staff,ice,POS,1.0,service,1.00
544628325,room,cleaners,POS,0.9988,facility,0.86
544628325,breakfast,same,NEU,0.9788,food,0.77
540355254,shock,reception,POS,0.4382,experience,0.71
540355254,tea,no,NEG,1.0,food,0.83
540355254,coffee,no,NEG,1.0,food,0.83
540355254,bathroom,no,NEG,0.7362,facility,0.80
540355254,shampoo,no place,NEG,0.8269,service,0.78
540355254,breakfast,coverage,NEU,1.0,food,0.77
540355254,pool,one levels sink,NEG,0.7258,facility,1.00
540355254,pool floor tiles,not happy,NEG,0.9988,facility,1.00
527131040,room,different blocks,POS,0.6283,facility,0.86
527131040,hotel,not a bad,NEU,0.956,facility,0.93
527131040,hotel,needs some works,NEG,0.9458,facility,0.93
527131040,room,cleaners,POS,0.9662,facility,0.86
527131040,restaurant,goods,POS,0.9973,food,1.00
527131040,food,goods,POS,0.9952,food,1.00
527131040,staff,great,POS,1.0,service,1.00
527131040,staff,helpful,POS,1.0,service,1.00
527131040,staff,friendly,POS,1.0,service,1.00
527131040,location,great,POS,1.0,environment,1.00
527131040,breakfast,basic,NEU,1.0,food,0.77
525038854,hotel,should have been a little gem,NEG,0.7484,facility,0.93
525038854,hotel,little gem,NEG,0.7958,facility,0.93
525038854,staff,lovely,POS,0.9988,service,1.00
525038854,garden,lovely,POS,0.9873,environment,0.75
525038854,location,deal,POS,0.9546,environment,1.00
525038854,table,disgusting,NEG,1.0,facility,0.94
525038854,milk,tastes of,NEG,1.0,food,0.83
525038854,breakfast,no bacon,NEG,0.958,food,0.77
525038854,breakfast,basic,NEU,0.5458,food,0.77
525038854,breakfast,amazing,POS,0.9504,food,0.77
525038854,café gala mor,out side,NEG,0.501,experience,0.82
525038854,water,ran hot,NEG,0.6548,facility,0.92
525038854,water,cold,NEG,0.983,facility,0.92
525038854,power,mould,NEG,0.998,service,0.80
510343720,drink,received,POS,0.3167,food,0.91
510343720,staff,welcome,POS,1.0,service,1.00
510343720,breakfast,no different tom 4years ago,NEG,0.749,food,0.77
510343720,staff,rude,NEG,0.9998,service,1.00
510343720,kuta,gone downhill,POS,0.9993,,
510343720,money changers,ripped of,NEG,1.0,environment,0.75
510343720,money changers,stolen,NEG,1.0,environment,0.75
510343720,shopping centers,changes,NEG,0.83,environment,1.00
510343720,good,changes,NEG,0.6412,facility,0.83
510343720,good,high priced,POS,0.4066,facility,0.83
510343720,shopping centers,no cheaper,NEG,0.8,environment,1.00
510343720,good,no cheaper,NEG,0.8885,facility,0.83
509702276,sit,basic,NEU,1.0,experience,0.50
509702276,sit,clean,POS,1.0,experience,0.50
509702276,room,renovated,POS,0.6186,facility,0.86
509702276,room,okay,NEU,0.8945,facility,0.86
509702276,pool,clean,POS,0.9998,facility,1.00
509702276,food,goods,POS,1.0,food,1.00
509702276,food,not expensive,POS,1.0,food,1.00
509702276,breakfast buffet,not a bad,NEU,0.9106,food,0.96
509702276,location,goods,POS,0.9606,environment,1.00
509702276,location,central,POS,0.8622,environment,1.00
509702276,beach,close,POS,0.9916,environment,0.67
509702276,airport,close,POS,0.9787,environment,1.00
509702276,shops lippo mall,close,POS,0.7447,experience,1.00
509326663,pool,ice,POS,1.0,facility,1.00
509326663,rest,terrible,NEG,0.9988,experience,0.86
509326663,hotel,terrible,NEG,0.8029,facility,0.93
509326663,room,ugly,NEG,1.0,facility,0.86
509326663,in - room toilets,ugly,NEG,0.7486,,
509326663,breakfast,not impressive,NEU,1.0,food,0.77
501828042,room,ready,POS,1.0,facility,0.86
501828042,room,not ready,NEG,0.9898,facility,0.86
501828042,start,not a great,NEG,0.8866,experience,0.86
501828042,room,ready,POS,0.7632,facility,0.86
495611148,beach,every cose,POS,0.3472,environment,0.67
495611148,small swimming pool,ice,POS,0.9985,facility,1.00
495611148,small swimming pool,greenery,POS,0.878,facility,1.00
495611148,place,quiet,POS,1.0,environment,1.00
495611148,personnel,not professional,NEG,1.0,service,0.92
495611148,service,minimal,NEG,0.9869,service,1.00
495611148,price,phones,POS,0.996,price,1.00
487800339,hotel,booked,NEU,1.0,facility,0.93
487800339,reception,no one,NEG,0.5293,service,1.00
487800339,picture,nothing like,NEG,0.4276,environment,0.83
487800339,sit,terrible,NEG,0.9997,experience,0.50
487800339,room,small,NEG,0.6452,facility,0.86
487800339,air conditioner,didnt works,NEG,1.0,facility,0.67
487800339,fridge,not cold,NEG,1.0,facility,0.53
487800339,bed,squeaky,NEG,0.9982,facility,0.89
487800339,bed,same,NEU,0.9999,facility,0.89
487800339,air conditioner,didnt works,NEG,0.9989,facility,0.67
487800339,door,didnt lock,NEG,1.0,facility,0.92
487800339,money,didnt really car,NEG,0.7627,price,0.88
487800339,their,wanted tom get out,POS,0.6066,,
487800339,room,false advertising,NEG,0.9803,facility,0.86
487800339,room,nothing like,NEG,0.5884,facility,0.86
484045580,place,poor standard,NEG,0.9866,environment,1.00
484045580,pool,near,POS,0.5761,facility,1.00
484045580,room,cigarettes smell,NEG,1.0,facility,0.86
484045580,anyone,doesn ' t smoke,NEG,0.7481,,
484045580,anyone,smell,NEG,0.8798,,
484045580,staff,smell,NEG,0.6884,service,1.00
484045580,fridge,not cleaners,NEG,1.0,facility,0.53
484045580,air conditioner,barely worked,NEG,0.9985,facility,0.67
484045580,room,no brainier,NEG,0.8468,facility,0.86
484045580,room,small,NEG,0.7944,facility,0.86
484045580,family,can ' t up hand leave,NEG,1.0,environment,0.75
469745566,position,great,POS,1.0,environment,1.00
469745566,room,passable,POS,1.0,facility,0.86
469745566,room,air conditioner,POS,0.9971,facility,0.86
469745566,pool,great,POS,0.9997,facility,1.00
469745566,trick,cheap,POS,0.5478,experience,0.88
469745566,trick,cheerful,POS,0.5787,experience,0.88
469737928,hotel,cheap,POS,1.0,facility,0.93
469737928,bathroom,moldy,NEG,0.9938,facility,0.80
469737928,room,great,POS,0.9996,facility,0.86
469737928,pool,needs maintenance,NEG,0.9998,facility,1.00
469737928,tile,broken,NEG,0.5821,facility,0.71
469737928,hotel,not recommend,NEG,0.5943,facility,0.93
469737928,pool,not recommend,NEG,0.394,facility,1.00
469737928,pool,perfect,POS,0.9106,facility,1.00
469737928,eat,cheap,POS,0.4839,food,1.00
469737928,eat,cheap place,POS,0.4127,food,1.00
469737928,juice bar,winner,POS,0.9994,food,1.00
