"recently stayed at Bakung Beach Resort , Do not give them your bank account details they access your account without your knowledge charge a extra day plus $ 10 not sure what that was for and refuse to give back the money ) is no way I would recommend anyone to stay here it ' s true what they say you get what you pay for but you certainly don ' t expect this , there is no jug or coffee facilities , would not stay there with children , The kids pool has tiles falling off it my daughter picked out tiles and would ' ve filled half a will Barra , There is a swim bar but however it ' s not open , The surrounds around the pool is dangerous , I watched a woman fall over poor furniture and split her head open got wedged between the steps going into the breakfast room and the pool surrounds .",487680012
"last holiday to bali we stayed at two hotels , , , one at the upper end in price .",487192308
it was great .,487192308
we enjoyed it very much .,487192308
all that you really pay for was given to us .,487192308
we have stayed at bakungs a few times over the years and love this hidden gem of a hotel .,487192308
i have made over 60 trips to bali since the 1960 s and seen it all .,487192308
the people at bakungs are the best and so is this hotel .,487192308
we always come back .,487192308
ive taken my kids there when they were young and they had a ball .,487192308
it is a budget hotel but in my view you get what you pay for but bakungs offers more .,487192308
my wife and i will be back there in july 17 and i cant wait to see all those happy faces again .,487192308
for the critics i say get a life ! ! ! .,487192308
Rooms was average but for the price what u expect staff nice Pool was green and got rash but if its working normal its fine pool bar is ok Sum rooms are renovated now so thry would be alright I will find out in june what new rooms are like staff are freindly .,475201985
I stayed for 5 Days 4 Nights during the Christmas .,450591603
"Its a budgeted resort with swimming pool , within walking distance from Kuta beach and Lippo mall .",450591603
Housekeeping team is good always quick and clean for cleaning our room .,450591603
The breakfast is not that great we only had for one time and choose for get best to get something on the street or in the mall by walk .,450591603
I think it is old properties so you can imagine .,450591603
"Over all , good value for money , location is great .",450591603
"Great a / c huge beds , clean , quiet , TV with satellite , pool swim up bar and includes breakfast , just 100m to Lippomall .",440771094
Lots of surfers stay here as it ' s very close to the boats that go out to Kuta Reef .,440771094
We have stayed a number of times generally for a month at a time .,440771094
The price is great for long stays .,440771094
I access most places by walking along the beach path only 10 minutes walk to Kuta for sunset drinks at the beach bars .,440771094
"I stayed , here , for 3 nights ; and , loved the location ( close to airport ) , ambiance , and , newer features in my room ! I discovered this small family - style Balinese hotel , while roaming the streets in the Kuta area .",434515617
"Amidst larger construction ; and , behind the "" Lippo "" Mall ; this hotel was a jewel in the rough ! ! The hotel has a lovely pool , gardens , and , interesting Temple ' s ( for the staff ) .",434515617
"My room has 2 single beds , ( very comfortable ) , a balcony with 2 chairs and a table and drying rack for laundry / wet suits .",434515617
"The tile floors were spotless , and the whole room seems to have been recently renovated .",434515617
My only dislike was the shower in the nice sized bathroom .,434515617
"Their was no shower curtain or shelf in the shower area ( for your soap and shampoo ) ; so , I had to place these items on .",434515617
"This hotel is good for one ' s a budget , nice pool with a swim up bar , rooms have flat screen T .",430439032
"V and a bar fridge , close to Lippomall walking distance to Discovery mall and water bomb park and resturants .",430439032
We stayed in this hotel for 6 nights in October 2016 .,426871952
Here are some of the pros and cons of our stay : Pros : Location - it is conveniently located in the same street as the Lippo mall which has a nice big supermarket with everything you need .,426871952
It is also very close to the beach and 10 minute ' s walk to discovery mall .,426871952
It is 5 minutes ' drive from the airport .,426871952
"Pool - it has a very nice , big pool with a pool bar which is very cool Outside - the outside area of the hotel ( outside the rooms ) has a tropical paradise feeling to it , lots of trees , green grass , flowers - it really is just beautiful Bed - we had a very comfortable big bed Aircon - our aircon worked well Neatness - the room was neat and tidy and cleaned every day Breakfast - breakfast was included in our stay and we .",426871952
"Room not ready on arrival until after 6pm , found opened 1 / 2 empty bottles of water , no towels , stained linen .",338089033
"grey & holey , 1 / 2 sheet on bed 3 nights out of 8 .",338089033
"A / c broken froze at night , wouldn ' t give extra blankets or pillows .",338089033
"Hot water very unreliable , sometimes hot , mostly tepid .",338089033
Broken tiles in shower resulted in cut foot .,338089033
"BYO pool towel , lots of tiles in the over chlorinated pool also broken .",338089033
"Breakfast very ordinary , always running out of cutlery , glasses , plates , food , condiments .",338089033
"Some of the restaurant staff were good , others not .",338089033
"Free WiFi can only sometimes be accessed in lobby restaurant & pool surrounds , never in room areas .",338089033
Found office staff not very helpful or nice .,338089033
This is one place I will never return or recommend to anyone .,338089033
"for au $ 30 its very good value , includes brekky .",315473991
We only stayed a few nights to catch up with friends before going to Candi Dasa .,315473991
"Sure there are some things that need attention but , this is Bali .",315473991
"Its a traditional structure , nice grounds , pool and restaurant .",315473991
"Again , rooms are very basic but given you don ' t spend all that much time there , who cares .",315473991
"Freindly staff , central position , close to the beach and Kuta Square close by .",315473991
"Super quiet at night , except maybe for some dogs barking now and then .",315473991
"Our room was on the ground floor , private patio surrounded by gardens .",315473991
Close to the airport .,315473991
The pool is quite large with a swim up bar .,315473991
"The main section is deep , 2 metres but joins up to kids pool .",315473991
"Not a lot of sun lounges , fresh towels can be scarce .",315473991
"Comfy beds , air con , tv , daily free water .",315473991
We have be coming to this hotel for the past 6 years .,303035548
"It is in a great location , short walk to beach and Kuta Square .",303035548
Has improved since the renovations .,303035548
Rooms always clean .,303035548
food at Restaurant not bad .,303035548
"Staff are fantastic , always helpful .",303035548
Great garden surrounds .,303035548
"The rooms are simple , bathroom is not the cleanest I have seen , but ok .",260967838
Beds are fine and clean .,260967838
"Pool area is nice , even though the pool has so much chlorine that I could not open my eyes under water .",260967838
"Breakfast is toast , rice or noodles an fruits .",260967838
People are friendly and helpful .,260967838
"Location is good , 15 walking minutes to the beach with nice waves .",260967838
Right next to a big moll .,260967838
Enough restaurants and mini markets in walking distance .,260967838
10 minutes drive to the airport .,260967838
Stayed one night and was surprised at the value for money here .,241044724
"Rooms are ok , aircon works great and I heard no noise at night .",241044724
"The pool was great , very big with lots of sun .",241044724
"Location not the best but only 20 , 000 cab to Kuta .",241044724
Drinks at the restaurant were well priced with friendly bar staff .,241044724
"Two minute walk to the beach , which was awesome .",240468031
"But the hotel is located next to a shopping mall & the street is busy with traffic , suggest getting a room away from road as it ' s impossible to sleep , you hear everything ! Room was spacious , air conditioning worked great & the wifi was excellent .",240468031
beds were very hard though & no safety deposit box to lock stuff up .,240468031
"However , nothing went missing while we were out .",240468031
"Staff were excellent , very happy & fun to be around .",240468031
Wasnt expecting much due to the price £ 17 a night we paid upon arrival we were greeted with a welcome drink and a smile ! Rooms were basic but very spacious with a balcony fridge air con and a tele and the room was cleaned daily with fresh towles provided ! The best part of the hotel is the pool and gardens really beautifull and well maintained ! The restaraunt is really cheap and the food is fresh and homemade ! The beach is the best ive ever seen and only a 5 min walk and the hotel is just off the beaten track of the lively and noisy strip and u cnt here a thing ! Loved our stay and would deffo go back ! .,233047764
My husband and I recently stayed here for 3 weks .,225589608
"The location is perfect for those who want to be close enough to Kuta to shop , you can walk the paved boardwalk , or get a taxi for $ 1 .",225589608
It is far enough from the nightclub scene that you aren ' t disturbed in the evenings .,225589608
"There are also a few places to eat closeby and a new shopping mall , Lippo Mall , next door .",225589608
The rooms are basic but have all you need and they have a nice balcony for drinks in the evening .,225589608
"The breakfast was ok , with a few choices and when we realised we could get the food heated in their microwave it made all the differance , hot food .",225589608
The pool was very relaxing set among the usual lush gardens of Bali .,225589608
We will definately stay there again .,225589608
"This hotel is cheap and basic , rooms have A / C , TV satellite , small fridge hot water .",216138052
The rooms are large and comfortable but dated .,216138052
Breakfast is also basic toast fruit tea and coffee .,216138052
There is a nice pool area .,216138052
My husband surfs and this is very close to Kuta Reef and the airport .,216138052
If you haven ' t been to Bali before I would suggest you look elsewhere .,216138052
I found it fine but not the Ritz .,216138052
"I was captured by the 100m to beach description , yes you are 100 meters to the beach , but then another solid 1 - 2 km from the real beach .",215449835
Walking distance to shopping though .,215449835
"Rooms clean , brekky is rice .",215449835
"Descent , but there is better for similar prices .",215449835
"I also didn ' t like the little ally it was on , as a blonde I was frequently harassed by store keepers .",215449835
I would google map double six beach or hard rock hotel and pick places near them .,215449835
"Far from each other , but best beach locations .",215449835
Myself and my girlfriend booked ourselves into this hotel last minute so choices were very short and this had the best recent reviews so we thought it must be quite a nice hotel ! Boy were we wrong ! We arrived and were greeted with complimentary drinks which was a nice start but it went downhill from there .,208646889
"We were showed to our room which was a rather long walk so my girlfriend had to carry her large travel bag all that way without an offer from any staff to carry it which was rather ignorant considering all other hotels we have been in so far have done that ! The room itself looked nice , however the a / c didn ' t work properly so it was freezing ! The showers drain was awful so water didn ' t drain properly ! The bed ' s mattress was really hard and I ' m sure some springs were broken ! The .",208646889
Our stay from 11 May2014 to 17 May 2014 .,206729556
Superior twin Room .,206729556
"Although the Hotel now no longer has a beach front nor sight of the Sea ( a 5 min walk is now needed to access the Beach ) , this is a rustic and serene peace of property that is value for Money .",206729556
"For less than US30 with breakfast thrown in you get a restful stay after a hectic touring day , The courtyard pool and generous matured landscaped garden with total privacy from the outside is much appreciated .",206729556
The Pool may be small but clean ; actually deep enough and nice with a small shallow section at one corner for children .,206729556
One can even do some mini laps and soak away all tired limbs .,206729556
Adjacent is a basic restaurant operating from 7am to 10pm and in the day a seperate coffee bar as well .,206729556
The rooms are clean .,206729556
", its really .",206729556
I stayed here 15 years ago on boys surfing holidays and just stayed again with my 10 yr old son and a mate .,198975217
"Rooms clean , ac worked , nice big balcony , maintained gardens , new shopping center next door for all your needs , quick walk to beach , massage and laundry across the lane Pool needs to be retiled sharp edges and alot of broken and missing tiles , more room around pool would be good Seriosly you cant complain when you pay $ 30 a night Yes i would stay here again .",198975217
Value for money .,189571380
AC is good .,189571380
Hot water is good .,189571380
Very large bed .,189571380
"Large and spacious room , Friendly staff , Large swimming pool , Large garden , Good location , located right behind Lippo Mall Kuta , a brand new large shopping mall in Kuta .",189571380
A lot of food available in their food court .,189571380
Staff were friendly upon arrival but that is where the positives ended .,186794465
The room was old & outdated & we had to go up 2 flights of stairs to get there .,186794465
There are stray cats living on the grounds ( we saw at least 6 ) .,186794465
The room was infested with Mosquitos & my friend had bed bugs in her bed .,186794465
"The room is noisy by day & by night , during the night all you can hear is traffic , screaming from the streets & power tools being used at all hours .",186794465
We didnt even attempt to use the pool as it didnt look appealing & we went to have brekkie at the hotel restaurant but were stared down by other patrons / staff & the food didnt look good so we went elsewhere .,186794465
This hotel is more of a hostel & would barely be fit for a backpacker .,186794465
Save your money & go for something a bit classier because this .,186794465
Simple small hotel and yeah they are not that organised at times but it is good location for the cost which was around Aus $ 25 / night .,186596097
The rooms are basic and nothing flash and you might have to get some glasses for yourself but there are little almost private balconies or terraces .,186596097
The bed is a little too firm but have had that at expensive hotels .,186596097
there is aircon and a fridge .,186596097
Location is tucked away from noisy street and close to beach and Kartiki plaza shopping / restaurants etc .,186596097
Food at restaurant was basic but OK .,186596097
"my wife and i love bali , its culture and lifestyle .",183336044
we wanted a traditional balinese hotel to stay in .,183336044
this is bakungs hotel .,183336044
"not expensive , friendly with a nice atmosphere , beautiful gardens , pool and a nice restaurant .",183336044
i have a bit of advice for new travellers in this new world .,183336044
at check in ask to inspect your room to see if it is ok .,183336044
if the room is not what you want ask for another .,183336044
the staff at bakungs did that for us and our room was excellent .,183336044
all the staff are just good people and we found them very helpful .,183336044
like all hotels in the world there will always be problems for certain people .,183336044
these problems are not difficult to solve .,183336044
we love this hotel and i would have our next visit to bali penned in at bakungs hotel .,183336044
thanks to all for a great time .,183336044
we .,183336044
Nice family budget hotel .,182172474
nice little garden .,182172474
free wifi in the room .,182172474
"good size swimming pool , but be carefull quite deep ( like it ) .",182172474
but no small child pool .,182172474
Very basic breakfast .,182172474
"Location is very near to airport , just less than 10 minutes away .",182172474
"Good localtion in Kuta , walking distant to attractions .",182172474
We stayed here for one night before an early flight the next morning .,181442748
The price for the rooms was outstanding but yes it is a little tired and dated but clean enough .,181442748
The pool was large and clean and the food very reasonably priced .,181442748
"I would consider staying here again as long as our room did not back onto the new shopping centre , as the air conditioning unit was loud and it was hard to get to sleep .",181442748
There are a lot of stairs which you may need to consider if you struggle with them .,181442748
Overall if you are not too fussy this would satisfy a family on a budget holiday .,181442748
Short walk to the beach 150 Metres .,172992949
Next door to a brand new shopping complex currently filling with tenants .,172992949
Great SuperMarket in the basement .,172992949
Short walk to Discovery plaza and Kuta square .,172992949
Either by Beach Boardwalk or Main st .,172992949
Far enough away from the hustle and bustle .,172992949
In the area of the major hotels on the beach .,172992949
Close to Airport 10 mins .,172992949
"We stayed overnight at Bakung Beach Hotel , as we arrived late at night , the lady in reception very pleasant and welcoming .",166454674
"We had our 18 year old grand daughter with us , so we had 2 rooms side by side .",166454674
"The rooms are clean , basic , and comfortable , all we needed .",166454674
The included breakfast is very good .,166454674
"This hotel is just a short walk to the Tuban beach one way , and a short walk to Kuta shops .",166454674
", Bakung hotel has a lovely swimming pool , quite large beside the restraunt .",166454674
"If you are coming to Bali , we recommend Bakung Beach Hotel , if you wish to stay in the Kuta area , it is up a narrow street , and is very quiet .",166454674
"We stayed here on our return before flying home also , as for price for value , a bit hard to better .",166454674
This is my first visit into the reno ' d section of BBC .,165137046
Remember this is a 1 - 2 * hotel The room I was allocated was close to the pool and amenities although Twin share they pushed the beds together .,165137046
Never works ; ) .,165137046
The bathroom was clean neat and tidy although the engineering meant that water from the shower collected around the pan .,165137046
"More towels please ! ! Didi I care ! No , at around 35 a night it ' s not 5 * quality .",165137046
Ill be coming back .,165137046
Nice to see lots more Aussies and families .,165137046
Pools always good and well kept .,165137046
"We had a fabulous stay , the best location , close to the beach .",158568348
"Great Restaurant across the road called Samudra , fantastic meals and priced well .",158568348
"The rooms were all that you could want , the facilities were good and clean linen every day , the towels needed an update .",158568348
Great relaxing by the pool or overlooking the garden for our family .,158568348
"The staff attentive and obliging which made it an enjoyable stay , we will be back ! Like they say pay for a * * * * * expect * * * * * but if you stay in a * * don ' t expect it to be a * * * * * hotel .",158568348
Bakung was way above my expectations after staying * * * * * star last trip .,158568348
This will be the 4th time I ' ve stayed at Bakungs .,146055449
"I ' ve always found the staff pleasant , ready to help and eager to serve .",146055449
"I must say , for a 2 * hotel it compares with some higher rated establishments .",146055449
"Maybe not as up to date , with older facilities and mountainous front office steps that are slippery after rains BUT its hard to argue against clean linen daily , room fridge , good air con lovely little pool that ' s well maintained and close to everything .",146055449
I mean where else is all this including a fair breakfast for less that $ AUD40 a night ? .,146055449
We stayed at this motel and reviewed it 12 months ago .,129275190
"We had such a nice time , we returned in April this year .",129275190
"The motel is looking older and is more rundown ; with building going on beside it , it is also noisy during the day .",129275190
"The bathroom was not just old , it is mouldy and leaking .",129275190
"That said , the aircon worked well , the beds were clean , we had no bugs or vermin and at all times felt safe and welcome .",129275190
The swimming pool is old ( broken tiles in places ) but water quality was great and the kids loved it .,129275190
We had no problems with breakfast and we love the laundry service directly across the lane .,129275190
"We paid about $ 50 AUS for two connecting rooms , sleeping 6 .",129275190
"It ' s budget , away from the crowds but 10 minutes walk to Waterbom and Discovery Plaza and 3 minute to the beach .",129275190
We would still .,129275190
I stayed here with my cousin for 8 nights in November 2011 .,128029559
"We checked into our ground floor room and was disgusted ! Dirty , VERY smelly .",128029559
"After complaining we were moved to another room on the top floor , a little better but not much at all .",128029559
The bathrooms were the worst I ' ve seen .,128029559
"Friends at a near by hotel left several messages with reception and we never received them , also our phone didn ' t work and we complained AFTER our friends had left messages and still they didn ' t let us know ! Then tried to charge us some ridiculous price to use their reception phone to call a local number .",128029559
Didn ' t bother with the breakfast after our first try had ants crawling all over the plate .,128029559
"Bed bugs , towels gray with holes .",128029559
I could go on and on but I ' ll leave it as my worst travel experience .,128029559
"My wife and I have stayed at this hotel 2 yr ago and it was budget but clean , this time was tataly different .",127344013
The room was dirty and the bed was full of flees .,127344013
"My wife was bitten by the flees and required attention at the international hospital , then had to endure a treatment having to cover the bits with a cream and taking ant - histermens lasting 1 week .",127344013
We were moved to another room at 3 am the roof leaked when it rained .,127344013
"The hotel would not pay for the doctors and asked to be payed for the nights we stayed which I refused and had to get the tourist police involved , we move to a clean hotel and completed our trip .",127344013
Three things you need to stay at this hotel .,127344013
• Good health insurance • Next hotel booked as you will require movement • Local Legal advice .,127344013
"I ended up staying here a few nights as I couldn ' t get a room at my normal hotel , and friends were staying just around the corner .",118840411
I think I paid about $ 35aud for a room and would not pay the $ 60 that other reviewers had got charged .,118840411
"The grounds are really lovely actually , but the rooms are more than a bit tired .",118840411
The mothballs - oh my gosh ! Hidden in every nook and cranny in the room and gave me a headache .,118840411
I ended up finding them all and putting them outside .,118840411
"Staff were polite , but not friendly - very unlike the balinese at every other place I have stayed .",118840411
With a refurb and a course on smiling at guests this could be a really good spot .,118840411
I stayed at this hotel in october 2010 .,118485329
"Worst experience ever ! ! ! The room was dirty and old , there was a big hole in the door .",118485329
"There were big dead bugs in the bathroom , even cockroaches .",118485329
I definitely do not recommend this hotel ! ! .,118485329
I wanted a hotel close to the airport as I was flying out at 4 am the following morning .,69159607
The hotel was close ( 6500 rupiah for the taxi from the airport ) but the room was the worst I ' ve ever had in Bali ( 19 trips since 1981 ) .,69159607
What really annoyed me though was the very poor service .,69159607
"Apart from the staff being rude and unfriendly , I asked them when I checked in if they would ring for a taxi for me at 4am when I checked out .",69159607
' No problem sir ' .,69159607
"When I checked out I was immediately told the taxis were all busy , but they would take me to the airport for 50 000 rupiah .",69159607
I then walked 50 mtrs down the road and found 4 taxis parked there .,69159607
Next time I will stay elsewhere .,69159607
Be careful staying here : the streets around this hotel are most definitely not safe at night .,54976396
Do NOT let your children go out of the hotel compound after dark .,54976396
Beware of motorbike bandits in the area .,54976396
Otherwise this hotel is a case of ' you get what you pay for ' : mediocrity .,54976396
It ' s close to the airport but too far from the more interesting parts of Bali .,54976396
"Great ! Good air con , clean rooms serviced daily , ample power points and friendly staff .",50018524
Simple but adequate breakfast in the resturant overlooking the spacious swimming pool .,50018524
"Location - quiet but close to beach , cafes and shops .",50018524
Only Indonesian TV but it didn ' t matter .,50018524
No mini bar or ice tray - that ' s ok .,50018524
Towels - variable from fluffy to thin but always available .,50018524
If you are fussy about soft pillows - take your own .,50018524
We shall return .,50018524
"I was expecting the worse , being as cheap as this hotel was , we normaly stay at more expencive hotels , but this trip we were staying a month , so needed cheaper .",43514855
"I have to admid i LOVE this hotel , we had a clean room , the aircon worked fine , there is only one english chanel on tv , but we dont watch tv whilst on holidays , the bathroom was clean , and the staff impecable to say the least .",43514855
"The pool area does need some work , but for the price it was fantastic , the resturant meals were cheap and a great range of meals were available .",43514855
"I love the location , not in the hussle and bussle of Kuta but within 5000Rp taxi ride to the centre of Kuta ( equivelent to around 70c ) The hotel is located in a small street , where the locals are more than happy to help out and become aquainted without .",43514855
Stayed here for 4 nights ; two rooms with children .,693014668
"Very cheap accommodation , around $ 40 per room per night with breakfast Pros : - The location of the hotel is very good , rooms are fairly clean and staff very friendly .",693014668
"- Buffet breakfast was good for $ 4 - 5 per person , with younger children free .",693014668
Best recommendation is to ask for the fresh eggs / omelettes .,693014668
- Good warungs nearby ( opposite Lippo Mall ) - Ground floor rooms are quiet and good for sleeping .,693014668
Cons : - Rooms are excessively noisy unless you get a ground floor room .,693014668
"Constant traffic noise , building / construction and very loud air conditioners ( had to move rooms 3 times due to this ) - TVs in rooms would randomly lose reception - Air conditioners were not reliable , often not working early in the morning - Pool needs some .",693014668
"Location is great but it is a Bradley run down hotel Started to rain and within a hour mould appeared on the walks of the room , you could brush the spores of with your hand .",666128702
Moved to another room and it was infested with ants that crawled through the bed .,666128702
"Bed linen was filthy with hair on the sheets , I don ’ t believe sheets were changed from the last occupants .",666128702
"Pathways just a patchwork of uneven concrete , pool has chipped and broken tiles , lighting very dim walking through complex at night .",666128702
More like a backpackers than a hotel .,666128702
All I can say is it is a dump and to avoid it .,666128702
We stayed for 10 nights - 6 of us travelling .,624327518
The rooms are basic and the bathrooms could do with remodelling - but you travel to another country to see things so you are not in the room much .,624327518
Bed was hard which I like .,624327518
Staff were absolutely wonderful - beautiful people .,624327518
Breakfast was good I only ever had eggs and fruit anyway .,624327518
"Everything else we ordered in the way of food was yum and a really good price , location is good and leather shop across the road will make what ever you want but don ’ t forget to barter because they will overcharge if you let them .",624327518
"We used this hotel as we had a late flight , pretty cheap at $ 40 but also very basic and one step up from a hostel as you would expect for the price .",621524189
"Positives are that it is in a great location almost attached to Lippo Mall and a 5 - 10min walk to Discovery Mall and Waterbom , old tired room and the pool gave my family a nasty rash .",621524189
Fourth time we have stayed here since 1995 .,581289845
Inexpensive .,581289845
Quiet apart from noise from next door mall .,581289845
Staff fantastic .,581289845
Breakfast great - only 50k if you did not purchase it in your accommodation .,581289845
Pool bar nice .,581289845
Stayed here with family for 3 days .,562200271
We arrived at around 2 am .,562200271
Just few minutes away ( no more than 10 - 15 minutes by taxi - so you should pick the ' right ' ride from airport - avoid the taxi scams ! - we - family of 3 - paid 100K fro taxi ride which we thought was reasonable given that it was 2 AM and it was raining like crazy - hey you gotta help the local bali economy rolling ! ) from Denpasar airport .,562200271
Was met by reception staff after getting soaked under the rain and shoes wet ( due to flood just outside and even inside the grounds of the hotel ) .,562200271
We were given a nice room although a bit far / back side of the hotel away from the pool and restaurant .,562200271
We requested to be transferred to another room .,562200271
Make sure you book or request a room in ground floor with balcony facing the gardens .,562200271
We arrived late one evening ( around 6pm ) without a booking to enquire about room availability .,551890835
"We were told by Reception , yes , they had several room types available and the best rate could be found on Agoda , rather than booking with them direct ( which seemed very weird , but .",551890835
err .,551890835
ok ) .,551890835
"So we used Agoda on our phone in their reception to book a ' Deluxe Room with Extra Bed "" including Breakfast for 3 people .",551890835
"We showed them our booking confirmation and they agreed , but showed us a room which didn ' t remotely matched the booking we ' d made .",551890835
"They said if we want the room we booked , we have to pay more .",551890835
We inspected several room options - all uninviting .,551890835
"No matter what discussions we had subsequently , nothing made sense .",551890835
They seemed to have a poor attitude and were a bit dismissive .,551890835
"We stayed 3 weeks in this hotel , some staff are nice , some not , as usual .",544628325
They cleaned the rooms everyday and changed the towels too .,544628325
The breakfast is almost the same everyday and the chicken is mostly flour or corn starch which I find it unhealthy .,544628325
Arrived early hours in the morning took us an hour to been shown where our room was .,540355254
"Up 3 flights of stairs , which I am unable to walk up and down .",540355254
Got taken to ground floor room .,540355254
Shock was my reaction .,540355254
No tea or coffee makings .,540355254
"Bathroom Well no shower curtain no soap holders no place for shampoo , use the toilet to hold these things .",540355254
Just a basin no benches for toiletries .,540355254
Breakfast was average .,540355254
Pool area is one level sink or swim lol .,540355254
Pool floor tiles lifting All in all not happy with the hotel .,540355254
"We checked in from the 10th through to the 20th September , we were 2 families with children and had emailed the hotel for connecting rooms ( hotel replied and said they would arrange that ) Arrived and our rooms were in different blocks : ( so they expected our children to sleep the other end of the hotel from us .",527131040
( after words with them the next day they moved us closer but not next to each other .,527131040
Its not a bad hotel for the price but needs some work .,527131040
"The Bathrooms are run down and a rather weird setup , rooms were cleaned daily and restaurant food was really good .",527131040
My eldest Daughter fell in love with the resident cats : ) The staff were Great very helpful and friendly .,527131040
"The location was Great not far from the beach , Shopping etc and Lippo Mall right next door .",527131040
Breakfast was very basic .,527131040
"This hotel should have been a little gem , its staff were lovely , the gardens ware lovely and the location was ideal but the negatives far out weighed the positives .",525038854
"* There were many mangy looking cats in the dinning area , ( we saw up to 5 at a time ) rubbing up against people wanting food .",525038854
"One cat jumped on a table , I found this utterly disgusting and we NEVER ate there again .",525038854
* The milk tastes off .,525038854
"* There is NO BACON for breakfast , breakfast on offer is very basic , we found The Grill across from Lippomall was good or if you don ' t mind a small walk head to Febris Hotel their breakfast is amazing .",525038854
Or little café Gala Mor just out side .,525038854
* The water in the shower always ran hot and cold and the bathroom was in need of a bloody good clean .,525038854
( Mould in the corners ) * The power .,525038854
We arrived just before midday & received our customary drink .,510343720
Great welcome from the staff .,510343720
We had to change our room as there was an adjoining door & we could see through to next door .,510343720
The breakfast menu was no different to 4years ago & not enjoyable at all .,510343720
Some of the staff were quite rude to some visitors & were given a reprimand by them .,510343720
Kuta itself has gone downhill a lot .,510343720
"Visitors , including ourselves , are being ripped off by money changers who are living off money stolen during the counting exchange process , so travellers be alert or go to one of the banks located all over Kuta .",510343720
We found the whole time there disappointing with changes made in the shopping centers to high priced goods no cheaper than in Aussie & the attitude of the people changed so much this will be our .,510343720
Stayed here a couple of times and found it basic but clean .,509702276
I have been in a renovated room both times .,509702276
Older rooms are still getting done but okay .,509702276
Pool was clean but no cocktails there .,509702276
All the grog bottles seem to be for show only .,509702276
Food was good and not expensive .,509702276
Breakfast buffet included with the room was not a bad selection each day as well .,509702276
"Good central location and close to beach , airport , shops Lippo Mall right next door as well .",509702276
I would stay here again .,509702276
Nice pool - probably the only nice thing at this hotel .,509326663
all the rest about this hotel is terrible .,509326663
Rooms are ugly and uncomfortable and we were staying in a superior room .,509326663
In - room toilets ugly and uncomfortable .,509326663
Breakfast was not impressive either .,509326663
I had booked into Bakungs for 7 nights through Bookingdotcom .,501828042
On day of arrival I was told my room would not be ready until until 5pm .,501828042
I was with two friends who were also checking in and their rooms were ready .,501828042
When we asked why my room was not ready we were told that there were still people in my room who wernt leaving until 5pm .,501828042
"OK , not a great start as check in is at 2pm .",501828042
They did say they could provide me with a room with 2 single beds but I declined this as I had booked a double bed room and it had been confirmed .,501828042
ok .,501828042
I will put my bags into my friends room until 5pm and then come back to check in .,501828042
I needed a late check out on leaving and asked if there was any chance as my room was ready could we negotiate a late check out with no extra charge .,501828042
I thought this was fair .,501828042
The resort is located ten - fifteen minutes walking from the airport in Denpasar .,495611148
The beach is also very cose and on the main road there are a lot od restaurants and clubs where you can spend your leisure time and having lunch and dinner .,495611148
Inside the hotel there is a nice small swimming pool and all around beautiful greenery .,495611148
The place is quiet .,495611148
Personnel is kind but not professional .,495611148
"The service is minimal , some plates could scare you , for example "" Margarita pizza "" with ketchup instead of italian passata , anyway the prices of the restaurant such as hotel ' s ones are very low , you can have a dinner for two for 10 dollars .",495611148
The WiFi is in all the building but sometimes the connection is instable .,495611148
"Recap , honest price to enjoy Bali without eccesso pretensions .",495611148
Was booked into this hotel for three nights .,487800339
On arriving late ( 1 .,487800339
30am ) after plane was delayed there was no one at reception .,487800339
Waited a good 20 mins til someone finally came .,487800339
Was given a room way down the back and up many flights of stairs .,487800339
First impression of the room was OMG .,487800339
it was nothing like the pictures .,487800339
it was terrible .,487800339
very small room .,487800339
bugs .,487800339
aircon didnt work .,487800339
fridge not cold .,487800339
bed squeaky and uncomfortable .,487800339
Asked to be moved and was moved to a bigger room and more stairs .,487800339
Bed was the same .,487800339
aircon still didnt work and door didnt lock .,487800339
Didnt get much sleep and next morning checked out and moved to another hotel .,487800339
I didnt really care about losing the money I had paid .,487800339
just wanted to get out of their .,487800339
False advertising as their rooms are nothing like .,487800339
Sorry to say this place was a very poor standard .,484045580
"We arrived to wait for our rooms , bottom floor near the pool which we thought looking from the outside would be ok .",484045580
Entering the rooms they reeked of cigarettes smell .,484045580
"Now anyone that doesn ' t smoke knows the smells not going to leave by using a deodorisers to mask the smell , which the staff truely believed it would .",484045580
Also the fridge was not cleaned which turned me off .,484045580
The Aircon barely worked in the rooms which made it a no brainier to leave .,484045580
Our friends felt from the start driving into the place this place was already not looking like the photos .,484045580
They did attempt to move us to the new rooms down the back which were twice as small with the same aircon problem .,484045580
Some families just can ' t up and leave like we did so be warned the .,484045580
"As the title of this review says , you get what you pay for at Bakung Beach .",469745566
"Be certain , this is NOT a luxury hotel , it is for travelers on a budget who want to spend their money on things other than their accommodation .",469745566
It ' s position is great midway between Jalan Kartika and the beach just 5 minutes from the airport .,469745566
"Rooms are passable , air conditioned but the pool is great with a wet bar .",469745566
I and my friends always stay here for a couple of days either side of a surfing trip to Java and it does the trick as it ' s cheap and cheerful but I would NOT bring my wife & kids on a family holiday as it ' s just too basic .,469745566
This hotel was really cheap at $ 30 AU a night for 2 .,469737928
"Based on this it is a bargain and i would recommend ! Mostly clean , bathroom was a bit moldy but other than that all in the room was great .",469737928
